_id,conversation_id,created_at,scheduled_at,completed_at,status,type,duration_minutes,rating
831,2601,2024-09-03 21:52:04,2024-09-12 21:52:04,,cancelled,in_person,44,
832,2603,2024-07-31 09:52:15,2024-08-12 09:52:15,2024-08-12 10:43:15,completed,video,55,4
833,2604,2024-12-12 01:31:28,2024-12-24 01:31:28,2024-12-24 02:44:28,completed,video,39,4
834,2610,2024-07-08 20:34:38,2024-07-09 20:34:38,,cancelled,Video,52,
835,2612,2024-02-19 18:41:32,2024-03-07 18:41:32,2024-03-07 19:32:32,completed,video,36,4
836,2617,2024-10-31 04:04:15,2024-11-08 04:04:15,2024-11-08 05:33:15,completed,in_person,41,5
837,2621,2024-10-07 00:08:11,2024-11-03 00:08:11,2024-11-03 01:32:11,completed,video,42,3
838,2629,2024-06-29 04:37:12,2024-07-13 04:37:12,2024-07-13 06:03:12,completed,video,54,3
839,2633,2024-09-04 17:31:02,2024-09-05 17:31:02,2024-09-05 18:28:02,completed,in_person,49,5
840,2641,2024-09-16 13:55:26,2024-10-14 13:55:26,2024-10-14 14:31:26,completed,in_person,22,3
841,2642,2024-04-29 02:03:17,2024-05-15 02:03:17,2024-05-15 03:31:17,completed,phone,42,4
842,2644,2024-03-24 17:40:14,2024-04-21 17:40:14,2024-04-21 19:10:14,completed,video,39,4
843,2645,2024-06-27 10:19:30,2024-07-12 10:19:30,,cancelled,in_person,33,
844,2646,2024-11-13 03:06:17,2024-11-23 03:06:17,2024-11-23 04:25:17,completed,phone,43,4
845,2648,2024-12-20 09:56:28,2024-12-31 09:56:28,2024-12-31 10:55:28,completed,Video,56,4
846,2651,2024-08-30 19:32:35,2024-09-22 19:32:35,2024-09-22 20:12:35,completed,phone,34,4
847,2653,2024-06-28 06:59:22,2024-07-20 06:59:22,,cancelled,video,56,
848,2655,2024-08-02 09:04:12,2024-08-16 09:04:12,2024-08-16 09:54:12,completed,video,36,4
849,2656,2024-12-22 02:10:37,2024-12-30 02:10:37,2024-12-30 02:41:37,completed,in_person,45,4
850,2657,2024-01-13 17:26:53,2024-02-10 17:26:53,2024-02-10 18:56:53,completed,in_person,44,3
851,2662,2025-01-04 22:38:03,2025-01-16 22:38:03,,cancelled,video,57,
852,2663,2024-09-02 10:00:57,2024-09-28 10:00:57,2024-09-28 11:13:57,completed,phone,31,3
853,2665,2024-10-06 10:25:35,2024-10-14 10:25:35,2024-10-14 11:41:35,completed,Video,49,4
854,2666,2024-12-08 07:21:35,2024-12-10 07:21:35,2024-12-10 07:55:35,completed,phone,32,2
855,2667,2024-04-25 05:13:11,2024-05-02 05:13:11,2024-05-02 06:26:11,completed,in_person,27,4
856,2670,2024-09-17 14:29:48,2024-09-21 14:29:48,2024-09-21 15:46:48,completed,phone,49,4
857,2673,2024-02-29 06:30:19,2024-03-07 06:30:19,2024-03-07 07:34:19,completed,in_person,34,4
858,2681,2024-07-25 14:14:57,2024-08-23 14:14:57,,no_show,Video,24,
859,2685,2024-05-07 00:47:19,2024-05-13 00:47:19,2024-05-13 01:31:19,completed,in_person,60,4
860,2687,2024-10-19 17:37:48,2024-11-16 17:37:48,2024-11-16 19:03:48,completed,phone,34,4
861,2689,2024-05-29 09:48:22,2024-06-08 09:48:22,2024-06-08 10:41:22,completed,in_person,52,3
862,2694,2024-09-13 18:42:42,2024-09-30 18:42:42,,no_show,phone,24,
863,2695,2024-05-09 02:22:51,2024-05-29 02:22:51,2024-05-29 03:52:51,completed,Video,38,4
864,2697,2024-02-25 10:27:36,2024-03-19 10:27:36,2024-03-19 11:30:36,completed,Video,47,4
865,2701,2024-09-03 20:35:30,2024-09-29 20:35:30,2024-09-29 21:18:30,completed,in_person,32,4
866,2702,2025-01-21 19:32:40,2025-02-09 19:32:40,2025-02-09 20:07:40,completed,video,32,3
867,2704,2024-01-14 14:54:39,2024-01-19 14:54:39,2024-01-19 15:36:39,completed,video,39,4
868,2705,2024-09-20 07:13:53,2024-10-11 07:13:53,2024-10-11 08:32:53,completed,Video,37,4
869,2708,2024-02-25 09:47:49,2024-03-12 09:47:49,2024-03-12 10:54:49,completed,Video,50,4
870,2709,2024-11-14 20:30:42,2024-12-07 20:30:42,,no_show,video,33,
871,2712,2024-11-13 08:57:34,2024-11-18 08:57:34,,cancelled,Video,60,
872,2713,2024-08-23 10:07:26,2024-09-15 10:07:26,,cancelled,video,55,
873,2714,2024-09-07 09:02:15,2024-09-19 09:02:15,,cancelled,Video,43,
874,2715,2024-09-19 19:23:38,2024-10-07 19:23:38,2024-10-07 20:52:38,completed,Video,25,4
875,2717,2024-02-01 09:59:45,2024-02-15 09:59:45,2024-02-15 10:44:45,completed,Video,52,5
876,2724,2024-01-07 13:15:37,2024-01-27 13:15:37,,no_show,in_person,30,
877,2727,2024-01-01 17:53:44,2024-01-18 17:53:44,2024-01-18 18:44:44,completed,video,35,5
878,2729,2025-01-08 04:04:46,2025-01-26 04:04:46,2025-01-26 05:07:46,completed,Video,48,5
879,2733,2024-06-18 02:26:13,2024-07-09 02:26:13,2024-07-09 03:56:13,completed,video,55,3
880,2738,2024-03-28 14:08:45,2024-04-14 14:08:45,2024-04-14 15:05:45,completed,phone,35,4
881,2740,2024-03-27 22:16:39,2024-04-21 22:16:39,2024-04-21 23:19:39,completed,Video,35,4
882,2743,2024-05-04 23:05:18,2024-05-10 23:05:18,2024-05-11 00:27:18,completed,in_person,26,3
883,2750,2024-09-08 16:57:48,2024-09-10 16:57:48,,cancelled,in_person,51,
884,2754,2024-02-18 12:06:38,2024-02-20 12:06:38,,no_show,phone,24,
885,2759,2024-06-07 07:58:36,2024-07-06 07:58:36,,cancelled,video,55,
886,2760,2024-03-05 16:51:28,2024-03-19 16:51:28,2024-03-19 17:56:28,completed,in_person,39,3
887,2761,2024-11-08 14:57:57,2024-11-21 14:57:57,2024-11-21 16:19:57,completed,in_person,54,4
888,2769,2024-01-16 08:48:58,2024-01-30 08:48:58,2024-01-30 09:44:58,completed,Video,59,5
889,2777,2024-11-21 10:42:43,2024-12-16 10:42:43,2024-12-16 11:16:43,completed,in_person,57,4
890,2783,2024-09-01 09:41:52,2024-09-09 09:41:52,2024-09-09 11:04:52,completed,phone,46,4
891,2787,2024-01-18 10:57:39,2024-01-29 10:57:39,2024-01-29 11:57:39,completed,in_person,53,3
892,2792,2024-08-02 23:52:07,2024-08-16 23:52:07,2024-08-17 01:05:07,completed,Video,48,4
893,2793,2024-08-20 18:22:06,2024-09-07 18:22:06,,cancelled,Video,32,
894,2798,2024-01-22 17:06:26,2024-02-02 17:06:26,2024-02-02 17:58:26,completed,in_person,51,5
895,2803,2024-11-04 03:09:57,2024-11-15 03:09:57,,cancelled,video,45,
896,2808,2024-09-06 05:24:33,2024-10-01 05:24:33,2024-10-01 06:12:33,completed,video,34,5
897,2813,2024-06-14 07:53:14,2024-06-30 07:53:14,2024-06-30 09:03:14,completed,Video,47,4
898,2818,2024-08-29 12:05:37,2024-09-09 12:05:37,,cancelled,video,53,
899,2821,2024-01-28 02:56:46,2024-02-16 02:56:46,2024-02-16 03:26:46,completed,in_person,52,4
900,2825,2024-02-03 14:32:02,2024-02-23 14:32:02,2024-02-23 15:12:02,completed,in_person,43,4
901,2827,2024-10-17 16:03:51,2024-11-15 16:03:51,2024-11-15 17:29:51,completed,in_person,43,5
902,2829,2024-09-03 08:28:36,2024-09-19 08:28:36,2024-09-19 09:22:36,completed,Video,60,5
903,2830,2025-01-06 00:43:38,2025-01-09 00:43:38,,no_show,in_person,20,
904,2840,2024-09-10 15:53:08,2024-09-29 15:53:08,2024-09-29 17:12:08,completed,video,47,3
905,2846,2024-07-29 08:52:13,2024-08-09 08:52:13,2024-08-09 09:27:13,completed,in_person,44,5
906,2847,2024-09-08 12:08:27,2024-10-04 12:08:27,2024-10-04 12:56:27,completed,phone,43,3
907,2849,2024-09-02 19:48:17,2024-09-21 19:48:17,2024-09-21 20:23:17,completed,phone,33,4
908,2858,2024-12-22 20:59:55,2025-01-04 20:59:55,,cancelled,in_person,55,
909,2859,2024-06-06 19:26:52,2024-07-01 19:26:52,,no_show,in_person,21,
910,2861,2024-04-06 22:39:35,2024-04-23 22:39:35,2024-04-24 00:01:35,completed,phone,58,3
911,2866,2025-01-04 02:42:09,2025-01-27 02:42:09,,cancelled,video,52,
912,2867,2024-12-03 17:09:54,2024-12-14 17:09:54,2024-12-14 17:41:54,completed,phone,26,4
913,2868,2024-09-05 11:20:07,2024-09-06 11:20:07,2024-09-06 12:04:07,completed,phone,53,4
914,2871,2024-02-08 20:06:53,2024-03-03 20:06:53,2024-03-03 21:34:53,completed,Video,48,3
915,2872,2024-03-24 09:42:25,2024-04-21 09:42:25,2024-04-21 10:53:25,completed,Video,21,5
916,2877,2024-06-23 08:40:59,2024-06-29 08:40:59,2024-06-29 09:22:59,completed,phone,40,5
917,2881,2024-09-14 07:21:34,2024-09-16 07:21:34,2024-09-16 08:12:34,completed,in_person,44,5
918,2891,2024-02-09 21:05:12,2024-02-16 21:05:12,2024-02-16 21:39:12,completed,phone,26,3
919,2899,2024-05-04 04:18:14,2024-05-30 04:18:14,2024-05-30 05:32:14,completed,Video,28,5
920,2900,2024-03-22 09:49:17,2024-03-27 09:49:17,2024-03-27 10:57:17,completed,in_person,50,4
921,2901,2024-01-24 01:22:00,2024-01-27 01:22:00,2024-01-27 02:22:00,completed,phone,41,5
922,2903,2024-03-04 15:01:31,2024-03-08 15:01:31,,cancelled,video,58,
923,2904,2024-03-02 23:19:32,2024-03-11 23:19:32,2024-03-12 00:48:32,completed,Video,54,5
924,2913,2024-04-04 09:37:48,2024-04-23 09:37:48,2024-04-23 10:14:48,completed,Video,44,4
925,2914,2024-03-02 23:57:24,2024-03-11 23:57:24,,cancelled,in_person,52,
926,2916,2024-04-14 09:25:05,2024-05-04 09:25:05,,cancelled,in_person,53,
927,2917,2024-04-04 04:29:54,2024-04-23 04:29:54,,no_show,phone,27,
928,2920,2024-02-03 04:17:35,2024-02-27 04:17:35,,cancelled,phone,59,
929,2921,2024-04-15 08:18:28,2024-04-25 08:18:28,,cancelled,phone,49,
930,2922,2024-06-09 11:00:22,2024-06-24 11:00:22,2024-06-24 11:38:22,completed,phone,39,4
931,2923,2025-01-20 09:38:23,2025-02-13 09:38:23,2025-02-13 10:43:23,completed,in_person,24,4
932,2926,2024-07-15 13:34:53,2024-08-05 13:34:53,2024-08-05 14:34:53,completed,phone,23,4
933,2930,2024-10-18 17:11:55,2024-10-22 17:11:55,,no_show,in_person,20,
934,2932,2024-03-30 20:37:15,2024-04-17 20:37:15,,no_show,video,34,
935,2938,2024-07-21 16:40:06,2024-08-11 16:40:06,2024-08-11 17:44:06,completed,in_person,50,4
936,2939,2024-07-24 23:26:45,2024-08-22 23:26:45,,cancelled,phone,21,
937,2940,2024-11-16 04:07:35,2024-12-05 04:07:35,2024-12-05 05:16:35,completed,Video,58,4
938,2948,2024-03-20 13:46:48,2024-04-14 13:46:48,2024-04-14 14:59:48,completed,in_person,35,4
939,2949,2024-08-12 04:07:46,2024-08-28 04:07:46,,cancelled,video,53,
940,2950,2024-06-27 13:57:30,2024-07-11 13:57:30,2024-07-11 14:55:30,completed,in_person,24,3
941,2952,2024-02-04 21:03:49,2024-02-12 21:03:49,,cancelled,in_person,33,
942,2954,2024-08-23 02:23:22,2024-08-24 02:23:22,,no_show,Video,46,
943,2957,2025-01-16 08:09:26,2025-01-30 08:09:26,2025-01-30 09:18:26,completed,phone,45,5
944,2958,2024-06-01 15:52:58,2024-06-27 15:52:58,,cancelled,in_person,48,
945,2959,2024-04-03 01:34:19,2024-04-14 01:34:19,2024-04-14 02:23:19,completed,phone,35,4
946,2965,2024-08-23 13:29:07,2024-09-05 13:29:07,2024-09-05 14:56:07,completed,video,24,5
947,2968,2024-09-25 03:49:08,2024-10-24 03:49:08,2024-10-24 04:51:08,completed,Video,54,5
948,2969,2024-11-21 13:10:14,2024-11-22 13:10:14,,cancelled,Video,21,
949,2975,2024-08-04 13:46:46,2024-08-24 13:46:46,2024-08-24 14:18:46,completed,video,25,4
950,2982,2024-12-27 15:42:47,2025-01-05 15:42:47,,cancelled,video,40,
951,2983,2025-01-03 16:28:47,2025-01-14 16:28:47,2025-01-14 17:15:47,completed,Video,49,4
952,2984,2024-11-12 00:40:41,2024-11-26 00:40:41,,no_show,video,31,
953,2990,2024-02-09 00:55:26,2024-02-17 00:55:26,2024-02-17 02:18:26,completed,phone,47,4
954,2994,2024-07-14 15:40:02,2024-08-01 15:40:02,2024-08-01 17:00:02,completed,phone,48,4
955,2995,2024-04-15 06:41:06,2024-04-28 06:41:06,2024-04-28 08:06:06,completed,Video,56,3
956,2999,2024-04-16 01:41:26,2024-04-30 01:41:26,2024-04-30 02:11:26,completed,Video,24,3
957,3000,2024-01-10 13:44:27,2024-01-13 13:44:27,2024-01-13 15:14:27,completed,in_person,35,4
958,3003,2024-03-13 15:25:02,2024-03-18 15:25:02,2024-03-18 16:35:02,completed,in_person,43,4
959,3006,2025-01-19 22:55:10,2025-02-12 22:55:10,2025-02-13 00:17:10,completed,video,34,5
960,3013,2024-04-12 07:53:52,2024-04-14 07:53:52,2024-04-14 09:01:52,completed,Video,52,4
961,3016,2024-03-04 21:51:02,2024-03-11 21:51:02,,cancelled,Video,41,
962,3020,2024-05-21 20:29:56,2024-06-13 20:29:56,,no_show,in_person,28,
963,3022,2024-11-13 15:51:07,2024-12-11 15:51:07,2024-12-11 17:08:07,completed,video,51,5
964,3023,2024-09-07 02:25:03,2024-09-24 02:25:03,2024-09-24 03:43:03,completed,Video,52,5
965,3033,2024-06-28 04:57:22,2024-07-26 04:57:22,,cancelled,video,43,
966,3038,2024-06-05 14:05:47,2024-06-17 14:05:47,2024-06-17 14:55:47,completed,phone,46,4
967,3040,2024-06-28 00:06:31,2024-06-30 00:06:31,2024-06-30 00:37:31,completed,in_person,26,3
968,3041,2024-12-05 11:07:58,2024-12-31 11:07:58,,cancelled,in_person,33,
969,3043,2024-11-14 15:01:32,2024-11-22 15:01:32,,cancelled,Video,27,
970,3049,2024-01-17 00:24:24,2024-02-15 00:24:24,,cancelled,Video,55,
971,3050,2024-07-21 03:29:07,2024-08-01 03:29:07,2024-08-01 04:00:07,completed,video,57,3
972,3057,2024-12-23 03:52:24,2025-01-08 03:52:24,2025-01-08 04:37:24,completed,video,41,4
973,3062,2024-07-10 06:05:03,2024-08-03 06:05:03,,cancelled,Video,31,
974,3065,2024-12-12 03:52:34,2024-12-13 03:52:34,,cancelled,phone,43,
975,3070,2024-07-20 18:32:33,2024-08-06 18:32:33,2024-08-06 19:33:33,completed,phone,44,4
976,3073,2024-08-12 07:23:38,2024-09-04 07:23:38,2024-09-04 08:44:38,completed,Video,58,4
977,3074,2024-02-11 16:27:13,2024-03-01 16:27:13,,cancelled,Video,24,
978,3075,2024-08-15 09:10:35,2024-09-06 09:10:35,2024-09-06 10:14:35,completed,phone,48,4
979,3078,2024-08-12 11:05:19,2024-09-10 11:05:19,2024-09-10 12:29:19,completed,video,56,5
980,3079,2024-04-19 07:33:15,2024-04-25 07:33:15,,cancelled,Video,58,
981,3080,2024-02-24 09:24:45,2024-03-02 09:24:45,2024-03-02 10:48:45,completed,video,55,5
982,3084,2024-12-18 23:15:36,2025-01-15 23:15:36,,cancelled,phone,45,
983,3086,2024-04-18 08:16:03,2024-05-12 08:16:03,2024-05-12 09:14:03,completed,phone,41,4
984,3089,2024-01-14 21:39:36,2024-02-07 21:39:36,2024-02-07 22:38:36,completed,video,33,5
985,3095,2024-05-16 12:47:45,2024-05-31 12:47:45,,cancelled,video,57,
986,3096,2024-11-27 19:52:40,2024-11-29 19:52:40,2024-11-29 20:24:40,completed,in_person,41,5
987,3098,2024-10-17 16:44:08,2024-10-22 16:44:08,2024-10-22 17:39:08,completed,video,49,4
988,3100,2024-07-28 19:41:56,2024-07-29 19:41:56,2024-07-29 21:03:56,completed,phone,54,5
989,3101,2024-09-14 06:12:54,2024-09-30 06:12:54,2024-09-30 06:52:54,completed,video,29,5
990,3106,2024-06-08 04:41:26,2024-06-24 04:41:26,2024-06-24 05:17:26,completed,in_person,25,4
991,3108,2024-11-23 15:57:40,2024-12-17 15:57:40,2024-12-17 16:34:40,completed,video,31,5
992,3109,2024-05-11 07:49:20,2024-05-18 07:49:20,,cancelled,in_person,31,
993,3117,2024-12-09 07:26:12,2024-12-30 07:26:12,,cancelled,in_person,46,
994,3120,2024-10-07 20:49:02,2024-10-08 20:49:02,2024-10-08 21:55:02,completed,Video,42,5
995,3126,2024-03-08 11:34:21,2024-03-12 11:34:21,,no_show,Video,20,
996,3128,2024-10-04 05:25:08,2024-10-17 05:25:08,2024-10-17 06:50:08,completed,Video,31,3
997,3131,2024-04-06 02:23:50,2024-04-08 02:23:50,2024-04-08 03:24:50,completed,phone,24,5
998,3137,2024-05-18 20:30:58,2024-05-31 20:30:58,2024-05-31 21:18:58,completed,Video,55,3
999,3139,2024-11-10 16:34:36,2024-11-23 16:34:36,2024-11-23 17:17:36,completed,Video,39,4
1000,3140,2024-01-15 04:53:09,2024-02-08 04:53:09,2024-02-08 05:40:09,completed,in_person,27,4
1001,3141,2024-03-19 06:14:14,2024-03-21 06:14:14,,cancelled,video,47,
1002,3144,2024-05-24 20:23:25,2024-06-08 20:23:25,2024-06-08 21:49:25,completed,Video,24,4
1003,3145,2024-11-07 19:32:38,2024-11-25 19:32:38,2024-11-25 20:05:38,completed,in_person,30,3
1004,3147,2024-04-20 12:14:49,2024-05-12 12:14:49,2024-05-12 13:23:49,completed,video,26,3
1005,3160,2024-08-29 06:50:02,2024-09-06 06:50:02,,cancelled,Video,45,
1006,3163,2024-06-22 13:32:17,2024-07-11 13:32:17,,cancelled,phone,51,
1007,3167,2024-02-13 16:21:14,2024-03-03 16:21:14,,cancelled,Video,50,
1008,3168,2024-11-18 17:30:51,2024-12-06 17:30:51,,cancelled,in_person,40,
1009,3176,2024-10-11 13:00:19,2024-10-31 13:00:19,,cancelled,Video,21,
1010,3179,2024-06-14 15:57:46,2024-06-19 15:57:46,2024-06-19 17:16:46,completed,in_person,42,3
1011,3182,2024-09-23 17:25:40,2024-10-16 17:25:40,,cancelled,in_person,38,
1012,3184,2024-10-03 21:46:40,2024-10-17 21:46:40,2024-10-17 22:24:40,completed,phone,25,1
1013,3187,2024-04-20 07:46:19,2024-05-11 07:46:19,2024-05-11 08:28:19,completed,phone,52,1
1014,3189,2024-04-22 18:34:04,2024-04-28 18:34:04,,no_show,Video,35,
1015,3206,2025-01-01 23:16:03,2025-01-02 23:16:03,2025-01-03 00:30:03,completed,Video,23,5
1016,3207,2024-03-27 08:18:17,2024-04-07 08:18:17,2024-04-07 09:37:17,completed,in_person,50,3
1017,3209,2024-03-17 11:48:38,2024-04-01 11:48:38,2024-04-01 12:43:38,completed,video,20,5
1018,3224,2024-09-07 08:21:31,2024-09-10 08:21:31,2024-09-10 09:39:31,completed,video,45,4
1019,3226,2024-05-14 04:26:54,2024-05-28 04:26:54,2024-05-28 05:43:54,completed,phone,26,4
1020,3229,2024-08-22 05:12:11,2024-09-11 05:12:11,,cancelled,in_person,55,
1021,3230,2024-04-15 17:12:49,2024-04-22 17:12:49,2024-04-22 18:00:49,completed,Video,41,4
1022,3245,2024-01-07 20:41:17,2024-01-13 20:41:17,,no_show,Video,50,
1023,3247,2024-12-25 21:54:22,2025-01-03 21:54:22,2025-01-03 22:25:22,completed,phone,23,5
1024,3254,2024-03-21 05:25:03,2024-04-03 05:25:03,,cancelled,Video,29,
1025,3257,2024-03-23 19:18:58,2024-04-08 19:18:58,2024-04-08 20:33:58,completed,in_person,24,5
1026,3258,2024-08-21 18:23:59,2024-09-02 18:23:59,2024-09-02 19:34:59,completed,phone,60,5
1027,3263,2024-05-19 03:59:35,2024-05-24 03:59:35,,no_show,video,47,
1028,3267,2024-03-01 03:26:24,2024-03-24 03:26:24,,cancelled,in_person,23,
1029,3268,2024-02-25 11:58:40,2024-03-22 11:58:40,,no_show,video,56,
1030,3272,2024-01-26 13:15:56,2024-02-04 13:15:56,,no_show,phone,56,
1031,3274,2024-07-24 03:16:17,2024-08-07 03:16:17,2024-08-07 04:30:17,completed,in_person,48,4
1032,3279,2024-02-17 06:36:59,2024-02-27 06:36:59,,no_show,phone,26,
1033,3281,2024-06-23 15:48:44,2024-06-28 15:48:44,2024-06-28 16:52:44,completed,in_person,38,3
1034,3282,2025-01-18 02:57:49,2025-02-07 02:57:49,2025-02-07 03:58:49,completed,phone,28,4
1035,3284,2024-10-28 01:41:56,2024-11-10 01:41:56,2024-11-10 02:57:56,completed,phone,53,5
1036,3285,2024-09-06 19:47:36,2024-09-26 19:47:36,,cancelled,Video,57,
1037,3290,2024-01-19 04:06:46,2024-02-06 04:06:46,2024-02-06 04:52:46,completed,Video,44,4
1038,3291,2024-12-03 18:10:26,2024-12-19 18:10:26,,no_show,Video,26,
1039,3293,2024-01-17 20:31:29,2024-02-03 20:31:29,2024-02-03 21:43:29,completed,in_person,45,4
1040,3295,2024-05-13 09:47:20,2024-05-14 09:47:20,2024-05-14 10:23:20,completed,in_person,36,3
1041,3298,2024-01-27 20:53:36,2024-02-19 20:53:36,2024-02-19 22:12:36,completed,Video,39,4
1042,3299,2024-05-01 20:24:27,2024-05-21 20:24:27,2024-05-21 21:45:27,completed,phone,27,4
1043,3300,2024-06-09 05:31:25,2024-06-15 05:31:25,2024-06-15 06:24:25,completed,video,49,3
1044,3301,2024-10-04 16:40:20,2024-10-16 16:40:20,2024-10-16 17:19:20,completed,phone,40,4
1045,3303,2024-09-24 05:36:09,2024-10-17 05:36:09,2024-10-17 06:26:09,completed,video,60,4
1046,3304,2024-06-24 17:27:29,2024-07-20 17:27:29,,cancelled,phone,41,
1047,3305,2024-01-26 22:26:21,2024-01-28 22:26:21,2024-01-28 23:22:21,completed,phone,54,5
1048,3307,2024-08-15 05:44:50,2024-08-23 05:44:50,2024-08-23 06:29:50,completed,video,31,4
1049,3309,2024-07-22 07:10:27,2024-08-09 07:10:27,,cancelled,Video,42,
1050,3310,2024-04-12 17:33:19,2024-04-30 17:33:19,2024-04-30 19:01:19,completed,Video,36,4
1051,3312,2024-06-28 00:40:18,2024-07-24 00:40:18,,cancelled,video,44,
1052,3317,2024-07-22 12:45:23,2024-08-07 12:45:23,2024-08-07 14:08:23,completed,phone,39,2
1053,3318,2024-12-23 03:01:38,2025-01-18 03:01:38,2025-01-18 03:37:38,completed,video,22,4
1054,3323,2024-04-12 20:50:36,2024-05-04 20:50:36,2024-05-04 21:25:36,completed,Video,56,4
1055,3325,2024-11-07 07:07:23,2024-12-03 07:07:23,2024-12-03 07:53:23,completed,phone,55,4
1056,3331,2024-01-04 12:03:45,2024-01-19 12:03:45,,no_show,video,40,
1057,3338,2024-02-08 08:18:42,2024-02-23 08:18:42,2024-02-23 09:19:42,completed,phone,20,4
1058,3340,2024-04-08 12:39:06,2024-04-15 12:39:06,2024-04-15 14:00:06,completed,Video,30,5
1059,3342,2024-07-10 12:20:09,2024-07-23 12:20:09,2024-07-23 12:56:09,completed,in_person,40,4
1060,3344,2024-01-06 18:23:13,2024-01-11 18:23:13,2024-01-11 19:08:13,completed,in_person,46,3
1061,3345,2025-01-17 15:26:28,2025-01-22 15:26:28,,cancelled,phone,55,
1062,3348,2024-11-29 23:45:02,2024-12-05 23:45:02,2024-12-06 01:11:02,completed,in_person,40,5
1063,3349,2024-02-14 09:32:09,2024-02-28 09:32:09,2024-02-28 10:02:09,completed,video,43,4
1064,3351,2024-09-06 01:42:07,2024-10-04 01:42:07,2024-10-04 02:45:07,completed,video,20,3
1065,3353,2024-09-15 01:08:39,2024-09-26 01:08:39,,no_show,in_person,54,
1066,3361,2024-09-03 22:05:19,2024-09-05 22:05:19,,no_show,Video,20,
1067,3362,2024-07-19 16:43:34,2024-07-21 16:43:34,,no_show,video,47,
1068,3367,2024-12-10 09:16:38,2024-12-23 09:16:38,,no_show,in_person,30,
1069,3368,2024-01-01 04:35:57,2024-01-10 04:35:57,2024-01-10 05:59:57,completed,video,57,5
1070,3370,2024-05-30 20:14:57,2024-05-31 20:14:57,,cancelled,Video,49,
1071,3371,2024-08-29 09:32:12,2024-09-18 09:32:12,2024-09-18 10:55:12,completed,phone,29,5
1072,3372,2024-02-28 03:41:59,2024-03-13 03:41:59,2024-03-13 04:45:59,completed,Video,39,5
1073,3373,2024-06-19 13:45:10,2024-07-12 13:45:10,,cancelled,Video,55,
1074,3374,2024-05-17 23:23:08,2024-06-15 23:23:08,2024-06-16 00:27:08,completed,in_person,37,3
1075,3384,2024-06-26 07:14:44,2024-07-11 07:14:44,,cancelled,Video,52,
1076,3388,2024-11-14 17:47:16,2024-12-11 17:47:16,2024-12-11 19:13:16,completed,in_person,25,4
1077,3390,2024-04-16 13:54:29,2024-04-27 13:54:29,,no_show,in_person,43,
1078,3391,2024-10-29 05:09:08,2024-11-21 05:09:08,2024-11-21 06:16:08,completed,in_person,25,5
1079,3397,2024-08-01 23:07:32,2024-08-28 23:07:32,,no_show,phone,24,
1080,3401,2024-05-26 15:13:09,2024-05-28 15:13:09,2024-05-28 16:21:09,completed,video,37,5
1081,3403,2024-06-19 06:02:51,2024-07-07 06:02:51,2024-07-07 06:36:51,completed,video,50,4
1082,3404,2024-07-28 15:11:20,2024-08-14 15:11:20,2024-08-14 16:31:20,completed,phone,54,4
1083,3406,2024-06-01 12:36:49,2024-06-10 12:36:49,2024-06-10 13:08:49,completed,Video,46,4
1084,3410,2024-04-16 06:25:31,2024-05-10 06:25:31,2024-05-10 06:56:31,completed,in_person,31,4
1085,3413,2024-09-17 05:37:12,2024-10-09 05:37:12,2024-10-09 06:36:12,completed,video,25,4
1086,3418,2024-11-27 22:12:52,2024-12-08 22:12:52,2024-12-08 23:25:52,completed,Video,59,4
